wine_ID,quality
4287,5.505420934762836
2228,6.951142760040076
5373,5.0641963624693975
1848,4.813734283172136
4216,5.019123322178929
582,5.594115843709286
137,5.113275827737136
3700,5.213600952990809
5677,5.2080026411991875
2058,5.517830967317988
704,6.474378073864841
5476,5.047232052876089
5843,5.998103281843145
1985,5.961581032310208
3766,5.00355397047
2784,5.992887835329535
4413,6.948081785765725
2559,5.468557076842684
161,5.276919014660865
5710,5.097310606098692
6475,6.122013255146892
1433,6.483632626612325
2707,5.686241217325651
2887,6.363238929495731
5372,5.957454807746907
1790,5.570766541612235
5879,5.54196140388967
1065,5.019731329212905
852,6.92162052290531
978,6.922520557061203
1632,6.804095371651156
5289,6.042706739660655
4514,5.3072626140187005
1957,5.640511793404753
3474,5.978979315630247
5416,6.237624286827817
2953,4.964391370555168
4908,5.161503373048067
2616,7.0219414033992384
4527,5.990126350004921
1933,4.942566435613113
159,6.089555893381135
5256,6.016800697011939
1778,7.919552057208833
2729,6.8807160412991
1736,5.2615483013340185
1247,5.968844114685065
3552,5.9999053480908255
398,5.378056302917239
2843,5.865206134498901
5629,4.053856677760969
1224,7.113450488144345
962,6.003136937379907
6286,6.11660671553032
3354,6.623096691437201
5871,5.645627333740299
5119,5.411728752803757
176,6.648703951172397
1206,5.641386863745378
3994,6.906291785772497
5803,5.015536753492074
4743,5.018559533072106
3619,6.005765696731198
2772,7.101727802721286
867,6.545188591407347
3786,5.015554035886663
5860,5.691323813118602
1098,5.866204000575884
2229,5.990401989742464
6372,5.00777290940285
3214,6.152577253052843
2285,5.005558453067486
2796,6.9946579665867095
2584,7.002775914062098
5601,5.41387656623956
5835,5.596244387729523
1031,5.636086564388692
3169,6.136927932262761
4300,5.219251694677838
189,5.5874983243801255
4915,5.156780279797559
2249,4.998592744101272
2846,6.978384065054837
1421,6.650929681740271
3167,6.33583777441104
2979,7.038676773676723
4610,5.062388392676696
4598,5.979354528641095
4804,5.491856069760546
2600,6.85341447822522
2876,5.707757600807004
5823,6.118761934578072
3915,7.615278938693742
4581,6.559016762715055
3312,6.6519928663607235
2078,5.988210456945807
3350,5.981667974318595
6168,7.465280859947359
3669,7.004825704495813
4096,5.161313924468788
140,5.364231021345393
2419,5.186349672603247
5362,6.077910504960438
4474,5.724689446388097
4678,5.960208450175162
534,5.908420521081383
5861,6.260378363506974
3375,6.00267235610819
152,5.85990120982222
6194,5.237967725925377
322,5.806603690143409
1513,6.081367379890162
276,6.095602868780792
5409,5.962679988985691
3773,6.088071385146858
584,6.565648580934645
3512,6.4158156836360565
476,6.190212165123938
5517,6.096205839251727
1156,5.973144444381806
992,5.676262046905163
4118,6.13915899909951
5132,4.5815710667652185
2372,5.118407289235144
59,6.072690631288179
2840,6.343913971530512
2998,6.379136904189316
342,5.703207372046123
3656,6.33684814059329
2102,5.829355629268786
3672,6.246198958250453
780,4.384406924555931
4910,4.923238263481965
265,5.028637005240678
667,5.969764415377802
1580,4.936505257930436
402,4.89668473725374
1984,7.998650205445893
5227,5.423275951577723
2060,5.635039828483719
2266,5.402744659617332
5066,5.488399852391108
3884,5.992061259356099
5653,5.038079775756737
716,5.421763392957302
1710,5.084965250474952
3464,5.767956094438306
4021,5.359168466508286
2294,7.035526801167097
898,5.266622816218271
1163,5.973762694467516
4894,5.431379359346703
794,5.541281133321906
2011,5.056635633312408
2201,5.649747331939219
5318,6.015241118591737
2740,5.541842968700444
5228,6.036744806396769
2475,4.73059178327272
575,6.113499638174104
2133,5.852180274113964
4,5.86699911671271
3475,5.990219541617737
4037,5.254089030313523
3803,5.96684808499846
3726,6.893940296924555
2382,7.856671838003553
2381,6.385701985694924
5778,5.212470773471976
5101,5.754437358828452
3229,6.278390926876977
4325,5.010190240056734
5301,5.755247685377197
1922,5.471604009635399
3540,6.526561979120306
1450,6.0160187880344544
352,5.235782808264883
4098,6.077954180300818
2549,5.856428092968795
4397,5.733663059407817
3519,7.000431519638768
4284,6.000288336043583
3759,6.18547225671859
6271,5.152331228658593
5482,6.141017743170605
3916,6.015238186291731
546,6.351564322046749
3381,6.297666942672471
5549,5.404197429564386
1192,5.927907348535083
3755,6.18547225671859
1029,5.759742265842514
2378,4.914758707726415
6082,4.993446733052794
4664,6.603820798272531
4299,5.340456325094403
5031,5.418969873321977
1248,6.27744291885235
4430,5.237708983090295
1573,5.626398348351765
4076,5.328628877464149
3776,6.466856292412339
2423,5.119683096218035
4483,5.108612704517895
1824,4.859322914954113
3538,7.235053378103169
2709,5.06271541863221
1593,5.611342968555333
1688,4.7007224747261995
3014,5.9914874312804915
3481,5.653701450965029
2030,5.484301850072409
4634,6.5526998628322755
4511,6.070432230754533
3490,6.90885374699326
933,5.695010158367449
2574,5.790825067361837
1213,5.977407625757286
5565,6.045737600218634
5605,5.540763079617065
5844,6.59225186794839
2537,5.980546274376495
4375,5.648349120457892
2217,5.721742266468579
1452,6.0160187880344544
3647,6.674802209179631
6349,6.3018698663671255
1989,6.816886842909005
4925,4.997944832498696
96,5.961029477636264
5069,5.58050494720889
4507,6.061695131599332
4086,5.50761650131155
1900,5.921179446610797
6487,5.165069009920145
2087,6.343096055383953
4956,5.660845163753086
6338,7.214957933080482
939,5.598071187173188
847,5.003015638988251
1442,5.247565659377691
333,5.8234031324464235
2894,6.630079526157005
690,6.290479333580198
4312,6.025562843022884
2875,6.073704438548002
854,6.92162052290531
3639,6.564874689352208
6284,5.3532376713655125
1377,5.8601199200351655
613,4.969955948336177
3010,5.556462396365981
3067,5.535640141306723
2183,5.415879229248393
6370,6.321872361384721
4660,6.216623198968221
480,5.432162989158385
6233,6.854175522619072
621,5.373486889001634
2364,4.714692068052511
1705,6.443640556960642
4308,6.435665137581339
4934,5.477120434463474
446,6.513270206547615
4000,6.011425693954104
783,7.922306533782576
3914,6.760065791115708
1525,5.090644697382353
6096,5.791384274846807
1273,5.012259798115036
4659,6.097766655515988
3235,6.004197104799813
4229,5.20463368612169
3865,7.172744135773472
4138,5.910063151851476
3194,6.086437889532077
6366,5.449796992878947
5791,5.136754341757823
2853,6.007445542818982
3220,6.0324070169712805
549,5.115409218644947
5230,5.0361657871299
2400,5.341548945118043
3790,5.162912875037424
1212,5.847988273000256
5877,5.016638944111265
6437,5.762957352259705
4172,5.643434065890857
3065,6.137397978224451
6071,5.916048465641625
5187,5.086067485553777
6285,5.3532376713655125
5319,6.9419450136536085
4106,6.472286382073367
1231,6.994014545109427
2826,5.862902734121716
5705,6.964342163227004
2899,5.305439302936852
5325,5.494588307380439
789,6.016258648337384
3182,5.044572482394312
5991,6.860146786015046
561,5.16433191839763
298,6.088982881124352
1299,6.0554933682828205
4625,5.0707386807795976
2585,7.002775914062098
1939,5.0602924621229075
6084,5.461845121721072
4640,6.02489252766497
728,5.810894031000086
4764,6.2685905715755155
5671,5.913836062112071
4607,5.847908101373184
4168,6.16859154023275
3325,7.037875371795447
1606,6.031987554373825
2535,5.913144342266839
5076,5.280075047659551
36,5.182946105902888
806,5.926180876598799
6049,6.017301993926512
2241,5.009048124895148
3660,7.924592486575437
1788,7.100762058640257
1343,5.61593577550043
2913,5.918945847342376
4579,5.812607812322715
31,5.289963131381319
1840,6.057775557516299
2345,5.768154938263984
700,5.127750955696949
2895,5.1486072432268575
3682,6.963235438565481
3405,5.8304666865204
4542,5.03625258400495
3043,5.419811398484419
1197,6.952744087743636
1889,5.9555569292574875
4698,5.613890620097957
896,5.821478075253544
18,5.438299896287398
5775,6.062304653962487
1662,6.0596931048779075
2152,5.5148648815844625
4019,4.9537935516838765
3732,5.043099219542851
1315,6.259642020552177
5701,5.51919018050617
3731,6.601307449360965
1651,4.999564735405861
5060,5.923226291111211
1303,5.608921096790765
474,5.386930241602929
4304,6.000017849937001
2731,5.093940356514633
1855,6.256935290736512
2752,6.257100065565191
5137,4.5815710667652185
567,5.978937872735866
1949,5.160135754027075
2267,5.989873889845286
4053,6.993646641797619
2089,5.996202214620704
5776,5.887777851606886
6320,6.0291027728694715
3900,5.008642233388789
1979,5.24922280864903
4205,6.019784819776846
666,6.818992027155119
3655,6.764824139921471
5656,5.185763957183572
3943,5.687453160976627
2126,5.3262045019333435
6256,5.3077974877826435
4663,6.901246074741516
5064,5.074994558863392
5329,5.08527320606688
2527,6.309276765823807
2847,6.307599235712306
162,5.662362982200836
3030,6.182951806544248
295,5.419019758543634
2055,6.003817074630002
1493,7.3497172496150895
2621,5.063938490911607
6449,5.191688927902389
5927,6.92140083251644
5300,5.360280080167983
5949,5.457435107060078
4540,6.121300123611303
4561,5.921679509955542
5544,5.570464439814436
1430,5.393166747613422
4433,5.164819164119054
5322,4.959319072052399
2478,5.875533777493635
669,5.549443072235695
2148,5.01771142920995
6384,5.473634792073943
6155,5.608710908295061
2632,5.100532644759258
378,5.388056344868043
5695,6.2807546283532725
4812,6.349613020098135
4209,6.806267013546342
1625,6.2420801106794395
2790,5.975561777496215
829,6.088858947118515
2664,6.408672023381124
3374,5.353170983621647
453,6.422032219424103
3953,6.112531107966704
2969,6.166453394081965
3758,4.990244270254045
291,5.613001130701536
1687,6.800865574136756
3152,5.885568582787342
1388,6.931514040317811
3093,6.979372686985193
841,6.935789547316824
1521,5.01303625640777
1398,6.979348312267756
2190,7.3431480167892405
32,6.118221319768526
4779,5.182433598576081
5519,5.050568324785338
1259,5.523646673243671
5189,5.583365550459392
1367,5.0277451626504055
6427,5.105265201293893
5454,5.980653925498858
862,6.299782423438554
5807,6.010864802691391
2608,5.881047382676792
598,6.43475314465146
4132,5.010038711729235
3566,6.415744361577529
4861,6.1553486864592495
1845,4.963672609960131
4629,6.05588282715772
1216,7.885930321654852
5177,6.975448043246023
1393,5.353679703563623
3151,5.989504995956781
866,6.92162052290531
1941,5.0602924621229075
38,5.192721996646483
158,6.089555893381135
1302,5.347769316907289
4623,6.573884694873162
2823,6.416733996892627
3609,6.011831584574901
1194,5.968592884372885
5411,6.918935094330705
6105,4.857386059781335
3697,6.04010293519119
3823,5.316362969320318
5247,5.924481158236849
1556,6.039826962525847
1431,5.072309135275331
4162,6.9920394513713875
3944,6.043307062019967
4220,6.410003612199877
4500,5.849113752884458
2831,5.149880557365845
5426,5.260717447890059
3019,6.001692756515449
1223,5.137011789477621
1982,7.998650205445893
64,5.856935756616653
5600,5.839451640392788
3754,7.989610605415073
5862,5.939993729034302
3121,5.7736574716105675
2111,4.995424033547026
5929,5.939600599233108
2568,5.50621362865196
811,4.798507688115146
3564,6.006710893527644
1272,5.145720452049497
1869,6.189472990774426
2841,5.801285052405071
2920,5.735196415543967
4018,5.949762710750271
4523,6.1357148396471795
2325,5.945386063415004
3559,5.86697493472475
4448,5.814251472355574
635,6.4406640253956775
1804,5.864245045000199
3076,5.569012595684218
3086,6.966106602866946
2211,6.520648305596352
2252,5.022056332804497
5013,5.861748719964557
5997,5.000087900360189
5147,5.259292856851285
1596,5.390445148340371
4365,5.656704181766794
5598,4.921611536289522
491,5.8788718287496
192,6.831303266931812
6496,6.287349352208788
2188,5.7871111387493395
3831,5.013934015567807
1726,6.4511196641256
1891,5.299798400431937
3457,6.423729456085724
1351,7.024173856929692
6018,6.493333953679308
4918,5.52637848950956
4346,5.978068837552633
4853,6.119601762715562
3586,6.799233422908549
1003,5.744449538863149
4816,5.6933129213753935
463,5.135846747916788
541,5.115409218644947
1082,6.000991787868573
1361,5.978913443817065
4683,6.262610945130777
1767,5.207424026278251
1536,5.023801805986807
6412,5.947385309987402
4824,5.182250530360215
4675,6.403445155055332
4424,6.0017535812441585
4218,6.055651782196522
4133,6.30589310324263
718,6.905502629701554
3864,6.547444966594117
4286,6.000288336043583
899,5.826581209009795
3856,6.02809361534275
5580,5.132325126544533
5891,5.584812123772388
849,6.217389034903926
3568,6.01837026742004
5091,5.444609228570494
3101,5.987962505933125
3515,6.270303307280978
1203,5.977407625757286
1418,5.252025584333435
2134,6.078327668237918
4415,5.153972708792172
2883,6.277311622692803
5498,5.019056941288505
1261,5.956036972963727
4030,6.154146739367161
5380,5.1531754954823965
3976,6.983037560611011
1371,6.3130079587512204
1519,5.09860706591035
3542,5.804729410438122
1529,5.280688033288313
84,5.769880711641698
3653,5.922028603220529
1087,6.0298274528770595
5152,5.944314190196628
1569,5.779265026320116
218,5.759595371021032
3261,6.721374056146981
3631,5.921591179932907
5983,5.050372518453916
4662,6.025237736454712
4687,6.004973023852797
220,5.067246214472366
1390,6.252821477134782
3136,5.119888151200366
3987,5.549162213609634
1669,5.088983936941447
6068,6.405927151125051
6364,5.449796992878947
4964,6.038227780220779
1275,5.404340041196432
763,5.900143073470498
2661,5.81095203790691
2450,5.038525193546063
4596,6.3999171829942565
3722,5.163298569643805
325,4.722032837391829
6490,6.022872200162839
6417,5.448410238189642
5552,4.951652269369662
2140,4.971291139780783
3989,6.501240367109409
2244,5.106154427994292
655,6.861293964008623
1013,5.7416917403452175
6493,6.2250419704491815
4725,5.983024297695301
3471,6.008578522527569
3112,5.7736574716105675
3951,5.129303993493385
428,5.607872455875886
891,6.948769009231825
3570,6.066079994565918
4227,5.55077501564004
727,5.4633353608440025
2425,5.119683096218035
3431,5.911004341629655
2543,5.970949299040409
6134,5.622982411787881
4719,5.9815199622882105
4334,7.998931311245151
2896,5.629757678626391
1763,6.184613522949896
4273,5.992796926439465
3367,6.580226671075733
5744,5.017962711671396
3060,5.047595933095082
3209,5.660598266755903
4196,6.150013602564251
242,6.50691888887021
1507,5.874250988653147
5197,5.206690226550369
5223,6.010629817443823
3509,5.664947689957112
3440,6.282887414596855
651,6.983538170834023
3341,5.957008890822236
4508,6.620321631606756
799,6.89466119652265
2411,5.382369481830288
4667,6.603820798272531
1043,5.319846003178807
3917,5.381952551899068
562,5.675414270752707
95,5.907052746995289
5231,5.5787653134907655
1050,5.984105984583604
121,5.7534153674590724
3616,4.948781151217573
4554,6.065901662371112
3497,6.263075648771237
2734,5.881118869011049
2081,5.681362897905307
461,5.56678957028207
1455,5.258933141869783
5155,5.186414208638648
314,5.713448657663407
5530,5.640265200937239
1620,6.944040328881115
5798,6.779191988933459
3242,6.931307916473225
1234,6.2608284612927845
4996,4.683436483857716
2643,5.457898963316568
2539,5.913755218845236
3448,7.0374438803437025
5590,5.430744742298335
5042,7.354572901594661
552,6.98296464330242
1177,5.350189938274079
1946,5.22051072840075
3970,6.138744254287707
2179,5.768791095910904
4360,5.084499409544382
3775,7.177336899419949
5371,6.256403014207396
4034,5.002834317241368
1587,5.922505275155636
4399,5.738701579659244
6295,5.184503800639398
4614,5.351675122801902
2828,6.998559546007187
117,6.475655750466031
3324,6.140679879889237
6277,6.012867036673309
3035,5.9912839635288275
3410,6.287054677708506
6099,6.084314067687523
5781,5.07938990144821
